id,provincia,lugares,distancia
24,Guayaquil,Plaza Colón,150 m
24,Guayaquil,Plaza de la Concepcion,150 m
24,Guayaquil,Cornelio Vernaza,200 m
24,Guayaquil,Santo Domingo,250 m
24,Guayaquil,Santa Ana Hill Lighthouse,250 m
24,Guayaquil,Santa Ana Park,350 m
24,Guayaquil,Jacinto Moran de Buitron,400 m
24,Guayaquil,Jardines del Malecon,550 m
24,Guayaquil,Areas verdes Malecon Simon Bolivar,950 m
24,Guayaquil,Cafe/barLa Galeta Tasca Bar,20 m
24,Guayaquil,Cafe/barCasija De Barro,50 m
24,Guayaquil,Cafe/barEscalon Bar & Lounge,50 m
24,Guayaquil,Seafront,1.1 km
24,Guayaquil,Malecon 2000,1.2 km
24,Guayaquil,Nahin Isaias Museum,1.5 km
24,Guayaquil,Municipal Museum,1.7 km
24,Guayaquil,Botanical Garden,12 km
24,Guayaquil,TrainDurán,3.7 km
24,Guayaquil,TrainEstación de Ferrocarriles Durán,3.7 km
24,Guayaquil,José Joaquín de Olmedo International Airport,3.2 km
25,Guayaquil,Nahin Isaias Museum,100 m
25,Guayaquil,Plaza de la Administracion,150 m
25,Guayaquil,Malecon 2000,200 m
25,Guayaquil,Seafront,250 m
25,Guayaquil,Plaza Presidente Vicente Rocafuerte,250 m
25,Guayaquil,Seminario Park,350 m
25,Guayaquil,Municipal Museum,350 m
25,Guayaquil,Areas verdes Malecon Simon Bolivar,350 m
25,Guayaquil,Las Iguanas Park,350 m
25,Guayaquil,Plaza Garibaldi,350 m
25,Guayaquil,Cafe/barEl Café de Tere,150 m
25,Guayaquil,RestaurantLa Parrilla del Ñato,150 m
25,Guayaquil,Cafe/barJuice and Coffee,150 m
25,Guayaquil,Santa Ana Hill,1.4 km
25,Guayaquil,Santa Ana Hill Lighthouse,1.6 km
25,Guayaquil,Botanical Garden,13 km
25,Guayaquil,TrainDurán,4.9 km
25,Guayaquil,TrainEstación de Ferrocarriles Durán,4.9 km
25,Guayaquil,José Joaquín de Olmedo International Airport,4.2 km
26,Guayaquil,Plaza Jerusalén,550 m
26,Guayaquil,Escuela de Futbol,800 m
26,Guayaquil,Pista de Bicicross,1.1 km
26,Guayaquil,Parque Alegria Guayaquil,1.2 km
26,Guayaquil,Antonio Neumane Park,1.2 km
26,Guayaquil,Parque de juegos,1.4 km
26,Guayaquil,Parque De La 1ra,1.5 km
26,Guayaquil,Parque Japones,1.5 km
26,Guayaquil,Parque de juegos Sauces 2,1.5 km
26,Guayaquil,Parque de la 4ta,1.7 km
26,Guayaquil,RestaurantCharlot,50 m
26,Guayaquil,RestaurantLa Isla Del Marisco,50 m
26,Guayaquil,RestaurantComidas Típicas Colombianas,100 m
26,Guayaquil,Santa Ana Hill Lighthouse,3.6 km
26,Guayaquil,Santa Ana Hill,3.8 km
26,Guayaquil,Seafront,4.7 km
26,Guayaquil,Malecon 2000,4.8 km
26,Guayaquil,Nahin Isaias Museum,4.9 km
26,Guayaquil,Municipal Museum,5 km
26,Guayaquil,Botanical Garden,8 km
26,Guayaquil,TrainDurán,4.9 km
26,Guayaquil,TrainEstación de Ferrocarriles Durán,4.9 km
26,Guayaquil,José Joaquín de Olmedo International Airport,700 m
27,Guayaquil,Jardines del Malecon,150 m
27,Guayaquil,Plaza de la Concepcion,350 m
27,Guayaquil,Plaza Colón,350 m
27,Guayaquil,Santo Domingo,400 m
27,Guayaquil,Cornelio Vernaza,450 m
27,Guayaquil,Santa Ana Hill,450 m
27,Guayaquil,Areas verdes Malecon Simon Bolivar,600 m
27,Guayaquil,Santa Ana Hill Lighthouse,600 m
27,Guayaquil,Plaza Pedro Carbo Noboa,650 m
27,Guayaquil,Jacinto Moran de Buitron,650 m
27,Guayaquil,RestaurantEl Poly,40 m
27,Guayaquil,RestaurantKFC,50 m
27,Guayaquil,Cafe/barAzúcar de Cuba,50 m
27,Guayaquil,Seafront,700 m
27,Guayaquil,Santa Ana Park,700 m
27,Guayaquil,Malecon 2000,750 m
27,Guayaquil,Nahin Isaias Museum,1.1 km
27,Guayaquil,Municipal Museum,1.3 km
27,Guayaquil,Botanical Garden,12 km
27,Guayaquil,TrainDurán,4.1 km
27,Guayaquil,TrainEstación de Ferrocarriles Durán,4.1 km
27,Guayaquil,José Joaquín de Olmedo International Airport,3.4 km
28,Guayaquil,Parque Jerusalén,300 m
28,Guayaquil,Parque Uruguay,400 m
28,Guayaquil,cancha,850 m
28,Guayaquil,Parque Mirtos,900 m
28,Guayaquil,Parque Lineal Del Salado,950 m
28,Guayaquil,Parque Keneddy,"1,000 m"
28,Guayaquil,Recorrido del Periodista,1.1 km
28,Guayaquil,Las Lomas,1.3 km
28,Guayaquil,Parque Deportivo Ferroviaria,1.3 km
28,Guayaquil,Parque Infantil Ferroviaria,1.5 km
28,Guayaquil,RestaurantSyouki Sushi,150 m
28,Guayaquil,RestaurantRoling's Sport-Rock & Beer,250 m
28,Guayaquil,RestaurantLa Proli de ...,250 m
28,Guayaquil,Municipal Museum,3.6 km
28,Guayaquil,Nahin Isaias Museum,3.6 km
28,Guayaquil,Santa Ana Hill Lighthouse,3.6 km
28,Guayaquil,Seafront,3.6 km
28,Guayaquil,Malecon 2000,3.7 km
28,Guayaquil,Santa Ana Hill,3.7 km
28,Guayaquil,Botanical Garden,11 km
28,Guayaquil,TrainDurán,7 km
28,Guayaquil,TrainEstación de Ferrocarriles Durán,7 km
28,Guayaquil,José Joaquín de Olmedo International Airport,3.4 km
29,Guayaquil,Plaza Presidente Vicente Rocafuerte,100 m
29,Guayaquil,Plaza Garibaldi,250 m
29,Guayaquil,Nahin Isaias Museum,250 m
29,Guayaquil,Las Iguanas Park,250 m
29,Guayaquil,Plaza de la Administracion,250 m
29,Guayaquil,Seminario Park,250 m
29,Guayaquil,Plaza Pedro Carbo Noboa,300 m
29,Guayaquil,Seafront,350 m
29,Guayaquil,Malecon 2000,350 m
29,Guayaquil,Municipal Museum,350 m
29,Guayaquil,RestaurantPalace Restaurante,10 m
29,Guayaquil,Cafe/barPasteles & Compañía,20 m
29,Guayaquil,Cafe/barLa Pausa,20 m
29,Guayaquil,Santa Ana Hill,1.4 km
29,Guayaquil,Santa Ana Hill Lighthouse,1.6 km
29,Guayaquil,Botanical Garden,13 km
29,Guayaquil,TrainDurán,5 km
29,Guayaquil,TrainEstación de Ferrocarriles Durán,5 km
29,Guayaquil,José Joaquín de Olmedo International Airport,4.1 km
30,Guayaquil,Jardines del Malecon,150 m
30,Guayaquil,Areas verdes Malecon Simon Bolivar,350 m
30,Guayaquil,Plaza Pedro Carbo Noboa,400 m
30,Guayaquil,Plaza Garibaldi,450 m
30,Guayaquil,Seafront,450 m
30,Guayaquil,Malecon 2000,500 m
30,Guayaquil,Plaza Presidente Vicente Rocafuerte,550 m
30,Guayaquil,Plaza de la Concepcion,550 m
30,Guayaquil,Plaza Colón,600 m
30,Guayaquil,Santo Domingo,650 m
30,Guayaquil,RestaurantEl Malecon Restaurante,50 m
30,Guayaquil,Cafe/barEl Mono Golosso,100 m
30,Guayaquil,RestaurantChop Chop,100 m
30,Guayaquil,Santa Ana Hill,700 m
30,Guayaquil,Nahin Isaias Museum,750 m
30,Guayaquil,Santa Ana Hill Lighthouse,850 m
30,Guayaquil,Municipal Museum,"1,000 m"
30,Guayaquil,Botanical Garden,13 km
30,Guayaquil,TrainDurán,4.3 km
30,Guayaquil,TrainEstación de Ferrocarriles Durán,4.3 km
30,Guayaquil,José Joaquín de Olmedo International Airport,3.6 km
31,Guayaquil,Plaza Jerusalén,300 m
31,Guayaquil,Antonio Neumane Park,550 m
31,Guayaquil,Pista de Bicicross,650 m
31,Guayaquil,Parque Japones,850 m
31,Guayaquil,Escuela de Futbol,1.4 km
31,Guayaquil,Parque Alegria Guayaquil,1.5 km
31,Guayaquil,Parque Lineal,1.5 km
31,Guayaquil,Parque De La 1ra,1.6 km
31,Guayaquil,Roca Blanca,1.7 km
31,Guayaquil,Parque #5 Cdla FAE,1.7 km
31,Guayaquil,RestaurantWingers,40 m
31,Guayaquil,RestaurantLa Tablita del Tártaro,40 m
31,Guayaquil,RestaurantPuerto Moro,40 m
31,Guayaquil,Santa Ana Hill Lighthouse,3.3 km
31,Guayaquil,Santa Ana Hill,3.5 km
31,Guayaquil,Seafront,4.3 km
31,Guayaquil,Malecon 2000,4.3 km
31,Guayaquil,Nahin Isaias Museum,4.5 km
31,Guayaquil,Municipal Museum,4.6 km
31,Guayaquil,Botanical Garden,9 km
31,Guayaquil,TrainDurán,5 km
31,Guayaquil,TrainEstación de Ferrocarriles Durán,5 km
31,Guayaquil,José Joaquín de Olmedo International Airport,650 m
32,Guayaquil,Antonio Neumane Park,200 m
32,Guayaquil,Plaza Jerusalén,450 m
32,Guayaquil,Pista de Bicicross,450 m
32,Guayaquil,Parque Japones,550 m
32,Guayaquil,Parque Lineal,1.2 km
32,Guayaquil,Parque Union y Progreso,1.4 km
32,Guayaquil,Parque Alegria Guayaquil,1.6 km
32,Guayaquil,Roca Blanca,1.6 km
32,Guayaquil,Parque De La 1ra,1.6 km
32,Guayaquil,Parque #5 Cdla FAE,1.7 km
32,Guayaquil,Cafe/barPiccadilly,100 m
32,Guayaquil,RestaurantCafetería Cedro del Líbano,150 m
32,Guayaquil,RestaurantLa Casa de Carlo,200 m
32,Guayaquil,Santa Ana Hill Lighthouse,3.3 km
32,Guayaquil,Santa Ana Hill,3.5 km
32,Guayaquil,Seafront,4.2 km
32,Guayaquil,Malecon 2000,4.2 km
32,Guayaquil,Nahin Isaias Museum,4.3 km
32,Guayaquil,Municipal Museum,4.5 km
32,Guayaquil,Botanical Garden,9 km
32,Guayaquil,TrainDurán,5 km
32,Guayaquil,TrainEstación de Ferrocarriles Durán,5 km
32,Guayaquil,José Joaquín de Olmedo International Airport,900 m
33,Guayaquil,Las Iguanas Park,50 m
33,Guayaquil,Seminario Park,100 m
33,Guayaquil,Municipal Museum,200 m
33,Guayaquil,Plaza de la Administracion,200 m
33,Guayaquil,Nahin Isaias Museum,200 m
33,Guayaquil,Plaza Presidente Vicente Rocafuerte,300 m
33,Guayaquil,Parque Juan Montalvo,400 m
33,Guayaquil,Plaza Garibaldi,400 m
33,Guayaquil,Malecon 2000,450 m
33,Guayaquil,Seafront,450 m
33,Guayaquil,Cafe/barUnicafé,30 m
33,Guayaquil,RestaurantUnDeli,100 m
33,Guayaquil,RestaurantLa Canoa,100 m
33,Guayaquil,Santa Ana Hill,1.6 km
33,Guayaquil,Santa Ana Hill Lighthouse,1.7 km
33,Guayaquil,Botanical Garden,13 km
33,Guayaquil,TrainDurán,5 km
33,Guayaquil,TrainEstación de Ferrocarriles Durán,5 km
33,Guayaquil,José Joaquín de Olmedo International Airport,4.2 km
id,provincia,lugares,distancia
34,Guayaquil,Escuela de Futbol,350 m
34,Guayaquil,Parque de juegos,750 m
34,Guayaquil,Parque de juegos Sauces 2,800 m
34,Guayaquil,Brisas Del Rio,1.2 km
34,Guayaquil,Parque Alegria Guayaquil,1.3 km
34,Guayaquil,Plaza Jerusalén,1.4 km
34,Guayaquil,Parque de la 4ta,1.5 km
34,Guayaquil,Guayaquil Historic Park,1.6 km
34,Guayaquil,Parque De La 1ra,1.7 km
34,Guayaquil,Pista de Bicicross,1.9 km
34,Guayaquil,Cafe/barAntojitos cafe,100 m
34,Guayaquil,RestaurantBizcocho,100 m
34,Guayaquil,RestaurantTropiburger,250 m
34,Guayaquil,Antonio Neumane Park,2 km
34,Guayaquil,Santa Ana Hill Lighthouse,4.2 km
34,Guayaquil,Santa Ana Hill,4.4 km
34,Guayaquil,Seafront,5 km
34,Guayaquil,Malecon 2000,5 km
34,Guayaquil,Nahin Isaias Museum,6 km
34,Guayaquil,Municipal Museum,6 km
34,Guayaquil,Botanical Garden,8 km
34,Guayaquil,TrainDurán,4.8 km
34,Guayaquil,TrainEstación de Ferrocarriles Durán,4.8 km
34,Guayaquil,José Joaquín de Olmedo International Airport,1.4 km
35,Guayaquil,Plaza de la Concepcion,200 m
35,Guayaquil,Plaza Colón,250 m
35,Guayaquil,Santo Domingo,250 m
35,Guayaquil,Cornelio Vernaza,300 m
35,Guayaquil,Jardines del Malecon,400 m
35,Guayaquil,Santa Ana Hill,400 m
35,Guayaquil,Jacinto Moran de Buitron,450 m
35,Guayaquil,Santa Ana Hill Lighthouse,500 m
35,Guayaquil,Santa Ana Park,550 m
35,Guayaquil,Plaza Pedro Carbo Noboa,750 m
35,Guayaquil,RestaurantAna M,100 m
35,Guayaquil,RestaurantAlbacora Dorada,150 m
35,Guayaquil,RestaurantKFC,200 m
35,Guayaquil,Seafront,850 m
35,Guayaquil,Malecon 2000,950 m
35,Guayaquil,Nahin Isaias Museum,1.2 km
35,Guayaquil,Municipal Museum,1.4 km
35,Guayaquil,Botanical Garden,12 km
35,Guayaquil,TrainDurán,4.1 km
35,Guayaquil,TrainEstación de Ferrocarriles Durán,4.1 km
35,Guayaquil,José Joaquín de Olmedo International Airport,3.2 km
36,Guayaquil,Santa Ana Park,100 m
36,Guayaquil,Santa Ana Hill Lighthouse,200 m
36,Guayaquil,Jacinto Moran de Buitron,250 m
36,Guayaquil,Cornelio Vernaza,350 m
36,Guayaquil,Santo Domingo,400 m
36,Guayaquil,Santa Ana Hill,400 m
36,Guayaquil,Plaza Colón,450 m
36,Guayaquil,Plaza de la Concepcion,450 m
36,Guayaquil,Jardines del Malecon,950 m
36,Guayaquil,Areas verdes Malecon Simon Bolivar,1.4 km
36,Guayaquil,RestaurantMami-t,50 m
36,Guayaquil,RestaurantLa Porteña,100 m
36,Guayaquil,RestaurantGanchos Restobar,100 m
36,Guayaquil,Seafront,1.5 km
36,Guayaquil,Malecon 2000,1.6 km
36,Guayaquil,Nahin Isaias Museum,1.8 km
36,Guayaquil,Municipal Museum,2.1 km
36,Guayaquil,Botanical Garden,12 km
36,Guayaquil,TrainDurán,3.6 km
36,Guayaquil,TrainEstación de Ferrocarriles Durán,3.6 km
36,Guayaquil,José Joaquín de Olmedo International Airport,2.7 km
37,Guayaquil,Parque de la 4ta,500 m
37,Guayaquil,Praque Sauces 9 R49,550 m
37,Guayaquil,Parque mercado sauce s 9,700 m
37,Guayaquil,Parque del niño,850 m
37,Guayaquil,El Parque del 8,900 m
37,Guayaquil,Parque de juegos Sauces 6,1.1 km
37,Guayaquil,Parque Alegria Guayaquil,1.1 km
37,Guayaquil,Parque La Amistad,1.1 km
37,Guayaquil,Parque De La 1ra,1.1 km
37,Guayaquil,Canchas Sintéticas Zona FUTBOL 5,1.2 km
37,Guayaquil,RestaurantMi Colombia,200 m
37,Guayaquil,RestaurantD´Nikkoss,200 m
37,Guayaquil,RestaurantD' Suly Restaurant,250 m
37,Guayaquil,Santa Ana Hill Lighthouse,6 km
37,Guayaquil,Santa Ana Hill,6 km
37,Guayaquil,Botanical Garden,6 km
37,Guayaquil,Seafront,7 km
37,Guayaquil,Malecon 2000,7 km
37,Guayaquil,Nahin Isaias Museum,7 km
37,Guayaquil,Municipal Museum,7 km
37,Guayaquil,TrainDurán,7 km
37,Guayaquil,TrainEstación de Ferrocarriles Durán,7 km
37,Guayaquil,José Joaquín de Olmedo International Airport,2.9 km
38,Guayaquil,Las Iguanas Park,100 m
38,Guayaquil,Seminario Park,100 m
38,Guayaquil,Plaza de la Administracion,200 m
38,Guayaquil,Nahin Isaias Museum,200 m
38,Guayaquil,Municipal Museum,200 m
38,Guayaquil,Plaza Presidente Vicente Rocafuerte,250 m
38,Guayaquil,Plaza Garibaldi,400 m
38,Guayaquil,Parque Juan Montalvo,400 m
38,Guayaquil,Malecon 2000,450 m
38,Guayaquil,Seafront,450 m
38,Guayaquil,Cafe/barUnicafé,30 m
38,Guayaquil,RestaurantUnDeli,50 m
38,Guayaquil,RestaurantLa Canoa,100 m
38,Guayaquil,Santa Ana Hill,1.6 km
38,Guayaquil,Santa Ana Hill Lighthouse,1.7 km
38,Guayaquil,Botanical Garden,13 km
38,Guayaquil,TrainDurán,5 km
38,Guayaquil,TrainEstación de Ferrocarriles Durán,5 km
38,Guayaquil,José Joaquín de Olmedo International Airport,4.2 km
39,Guayaquil,Plaza Jerusalén,250 m
39,Guayaquil,Antonio Neumane Park,400 m
39,Guayaquil,Pista de Bicicross,500 m
39,Guayaquil,Parque Japones,750 m
39,Guayaquil,Parque Lineal,1.4 km
39,Guayaquil,Parque Alegria Guayaquil,1.5 km
39,Guayaquil,Escuela de Futbol,1.5 km
39,Guayaquil,Parque De La 1ra,1.5 km
39,Guayaquil,Roca Blanca,1.6 km
39,Guayaquil,Parque Union y Progreso,1.6 km
39,Guayaquil,RestaurantTony Roma's,50 m
39,Guayaquil,RestaurantMcDonald's,50 m
39,Guayaquil,RestaurantPuerto Moro,150 m
39,Guayaquil,Santa Ana Hill Lighthouse,3.3 km
39,Guayaquil,Santa Ana Hill,3.5 km
39,Guayaquil,Seafront,4.3 km
39,Guayaquil,Malecon 2000,4.3 km
39,Guayaquil,Nahin Isaias Museum,4.5 km
39,Guayaquil,Municipal Museum,4.6 km
39,Guayaquil,Botanical Garden,9 km
39,Guayaquil,TrainDurán,5 km
39,Guayaquil,TrainEstación de Ferrocarriles Durán,5 km
39,Guayaquil,José Joaquín de Olmedo International Airport,800 m
40,Guayaquil,Plaza Jerusalén,550 m
40,Guayaquil,Escuela de Futbol,950 m
40,Guayaquil,Antonio Neumane Park,1.1 km
40,Guayaquil,Pista de Bicicross,1.1 km
40,Guayaquil,Parque Alegria Guayaquil,1.4 km
40,Guayaquil,Parque Japones,1.4 km
40,Guayaquil,Parque De La 1ra,1.6 km
40,Guayaquil,Parque de juegos,1.6 km
40,Guayaquil,Parque de juegos Sauces 2,1.7 km
40,Guayaquil,Roca Blanca,1.8 km
40,Guayaquil,RestaurantComidas Típicas Colombianas,150 m
40,Guayaquil,RestaurantCharlot,150 m
40,Guayaquil,RestaurantGate Gourmet,200 m
40,Guayaquil,Santa Ana Hill Lighthouse,3.4 km
40,Guayaquil,Santa Ana Hill,3.6 km
40,Guayaquil,Seafront,4.5 km
40,Guayaquil,Malecon 2000,4.6 km
40,Guayaquil,Nahin Isaias Museum,4.7 km
40,Guayaquil,Municipal Museum,4.9 km
40,Guayaquil,Botanical Garden,9 km
40,Guayaquil,TrainDurán,4.7 km
40,Guayaquil,TrainEstación de Ferrocarriles Durán,4.7 km
40,Guayaquil,José Joaquín de Olmedo International Airport,500 m
41,Guayaquil,Plaza Jerusalén,650 m
41,Guayaquil,Escuela de Futbol,900 m
41,Guayaquil,Pista de Bicicross,1.2 km
41,Guayaquil,Antonio Neumane Park,1.2 km
41,Guayaquil,Parque Alegria Guayaquil,1.4 km
41,Guayaquil,Parque Japones,1.5 km
41,Guayaquil,Parque de juegos,1.6 km
41,Guayaquil,Parque De La 1ra,1.6 km
41,Guayaquil,Parque de juegos Sauces 2,1.6 km
41,Guayaquil,Roca Blanca,1.8 km
41,Guayaquil,RestaurantComidas Típicas Colombianas,150 m
41,Guayaquil,RestaurantCharlot,150 m
41,Guayaquil,RestaurantLa Isla Del Marisco,250 m
41,Guayaquil,Santa Ana Hill Lighthouse,3.5 km
41,Guayaquil,Santa Ana Hill,3.7 km
41,Guayaquil,Seafront,4.6 km
41,Guayaquil,Malecon 2000,4.6 km
41,Guayaquil,Nahin Isaias Museum,4.8 km
41,Guayaquil,Municipal Museum,4.9 km
41,Guayaquil,Botanical Garden,9 km
41,Guayaquil,TrainDurán,4.7 km
41,Guayaquil,TrainEstación de Ferrocarriles Durán,4.7 km
41,Guayaquil,José Joaquín de Olmedo International Airport,550 m
42,Guayaquil,Escuela de Futbol,200 m
42,Guayaquil,Parque de juegos,750 m
42,Guayaquil,Parque Alegria Guayaquil,750 m
42,Guayaquil,Parque de juegos Sauces 2,850 m
42,Guayaquil,Plaza Jerusalén,1.1 km
42,Guayaquil,Parque de la 4ta,1.1 km
42,Guayaquil,Parque De La 1ra,1.2 km
42,Guayaquil,Brisas Del Rio,1.3 km
42,Guayaquil,El Parque del 8,1.5 km
42,Guayaquil,Pista de Bicicross,1.5 km
42,Guayaquil,RestaurantRestaurant Bar Karbonero,100 m
42,Guayaquil,RestaurantKFC,200 m
42,Guayaquil,RestaurantEl sabroso de chocolatito 2,400 m
42,Guayaquil,Antonio Neumane Park,1.7 km
42,Guayaquil,Santa Ana Hill Lighthouse,4.3 km
42,Guayaquil,Santa Ana Hill,4.5 km
42,Guayaquil,Seafront,5 km
42,Guayaquil,Malecon 2000,5 km
42,Guayaquil,Nahin Isaias Museum,6 km
42,Guayaquil,Municipal Museum,6 km
42,Guayaquil,Botanical Garden,8 km
42,Guayaquil,TrainDurán,5 km
42,Guayaquil,TrainEstación de Ferrocarriles Durán,5 km
42,Guayaquil,José Joaquín de Olmedo International Airport,1.4 km
43,Guayaquil,Antonio Neumane Park,450 m
43,Guayaquil,Pista de Bicicross,450 m
43,Guayaquil,Parque Japones,500 m
43,Guayaquil,Parque Lineal,550 m
43,Guayaquil,Plaza Jerusalén,900 m
43,Guayaquil,Bosque Palo Santo,1.2 km
43,Guayaquil,Jardin,1.2 km
43,Guayaquil,Las Lomas,1.3 km
43,Guayaquil,Parque Union y Progreso,1.3 km
43,Guayaquil,Roca Blanca,1.5 km
43,Guayaquil,Cafe/barCafé Colón,30 m
43,Guayaquil,RestaurantLas Palmeras del Sabor,150 m
43,Guayaquil,RestaurantCafetería Kennedy,150 m
43,Guayaquil,Santa Ana Hill Lighthouse,3.5 km
43,Guayaquil,Santa Ana Hill,3.7 km
43,Guayaquil,Seafront,4.3 km
43,Guayaquil,Malecon 2000,4.4 km
43,Guayaquil,Nahin Isaias Museum,4.4 km
43,Guayaquil,Municipal Museum,4.5 km
43,Guayaquil,Botanical Garden,9 km
43,Guayaquil,TrainDurán,6 km
43,Guayaquil,TrainEstación de Ferrocarriles Durán,6 km
43,Guayaquil,José Joaquín de Olmedo International Airport,1.6 km
44,Guayaquil,Jardines del Malecon,50 m
44,Guayaquil,Areas verdes Malecon Simon Bolivar,450 m
44,Guayaquil,Plaza de la Concepcion,500 m
44,Guayaquil,Plaza Pedro Carbo Noboa,500 m
44,Guayaquil,Plaza Colón,500 m
44,Guayaquil,Plaza Garibaldi,550 m
44,Guayaquil,Seafront,550 m
44,Guayaquil,Santo Domingo,550 m
44,Guayaquil,Cornelio Vernaza,600 m
44,Guayaquil,Malecon 2000,600 m
44,Guayaquil,Cafe/barAzúcar de Cuba,150 m
44,Guayaquil,RestaurantEl Malecon Restaurante,150 m
44,Guayaquil,Cafe/barEl Mono Golosso,200 m
44,Guayaquil,Santa Ana Hill,600 m
44,Guayaquil,Santa Ana Hill Lighthouse,750 m
44,Guayaquil,Nahin Isaias Museum,850 m
44,Guayaquil,Municipal Museum,1.1 km
44,Guayaquil,Botanical Garden,13 km
44,Guayaquil,TrainDurán,4.2 km
44,Guayaquil,TrainEstación de Ferrocarriles Durán,4.2 km
44,Guayaquil,José Joaquín de Olmedo International Airport,3.5 km
45,Guayaquil,Jardines del Malecon,200 m
45,Guayaquil,Areas verdes Malecon Simon Bolivar,250 m
45,Guayaquil,Plaza Pedro Carbo Noboa,300 m
45,Guayaquil,Seafront,350 m
45,Guayaquil,Plaza Garibaldi,350 m
45,Guayaquil,Malecon 2000,400 m
45,Guayaquil,Plaza Presidente Vicente Rocafuerte,500 m
45,Guayaquil,Nahin Isaias Museum,650 m
45,Guayaquil,Plaza de la Concepcion,700 m
45,Guayaquil,Plaza de la Administracion,700 m
45,Guayaquil,Cafe/barSweet & Coffee,30 m
45,Guayaquil,RestaurantChop Chop,30 m
45,Guayaquil,RestaurantEl Malecon Restaurante,40 m
45,Guayaquil,Santa Ana Hill,800 m
45,Guayaquil,Municipal Museum,900 m
45,Guayaquil,Santa Ana Hill Lighthouse,950 m
45,Guayaquil,Botanical Garden,13 km
45,Guayaquil,TrainDurán,4.4 km
45,Guayaquil,TrainEstación de Ferrocarriles Durán,4.4 km
45,Guayaquil,José Joaquín de Olmedo International Airport,3.7 km
46,Guayaquil,Plaza Pedro Carbo Noboa,350 m
46,Guayaquil,Plaza Garibaldi,400 m
46,Guayaquil,Parque de la Madre,500 m
46,Guayaquil,Plaza Presidente Vicente Rocafuerte,500 m
46,Guayaquil,Areas verdes Malecon Simon Bolivar,550 m
46,Guayaquil,Jardines del Malecon,550 m
46,Guayaquil,Parque Medardo Angel Silva,600 m
46,Guayaquil,Seafront,600 m
46,Guayaquil,Parque Centenario,650 m
46,Guayaquil,Malecon 2000,650 m
46,Guayaquil,RestaurantComedor el Socio,50 m
46,Guayaquil,RestaurantRestaurant La Mordiita,100 m
46,Guayaquil,RestaurantAmbigú Coffee,150 m
46,Guayaquil,Nahin Isaias Museum,750 m
46,Guayaquil,Municipal Museum,950 m
46,Guayaquil,Santa Ana Hill,"1,000 m"
46,Guayaquil,Santa Ana Hill Lighthouse,1.1 km
46,Guayaquil,Botanical Garden,12 km
46,Guayaquil,TrainDurán,4.7 km
46,Guayaquil,TrainEstación de Ferrocarriles Durán,4.7 km
46,Guayaquil,José Joaquín de Olmedo International Airport,3.5 km
47,Guayaquil,Parque Union y Progreso,250 m
47,Guayaquil,Parque Japones,600 m
47,Guayaquil,Parque Infantil Atarazana,800 m
47,Guayaquil,Parque Keneddy,950 m
47,Guayaquil,Recorrido del Periodista,950 m
47,Guayaquil,Parque Lineal,"1,000 m"
47,Guayaquil,Antonio Neumane Park,"1,000 m"
47,Guayaquil,Parque Franklin Veduga Loor,1.2 km
47,Guayaquil,Parque #5 Cdla FAE,1.3 km
47,Guayaquil,Las Lomas,1.4 km
47,Guayaquil,RestaurantCuchara Rústica,50 m
47,Guayaquil,Cafe/barLas Delicias,50 m
47,Guayaquil,Cafe/barA Su Gusto,100 m
47,Guayaquil,Santa Ana Hill Lighthouse,2.6 km
47,Guayaquil,Santa Ana Hill,2.8 km
47,Guayaquil,Seafront,3.3 km
47,Guayaquil,Malecon 2000,3.3 km
47,Guayaquil,Nahin Isaias Museum,3.4 km
47,Guayaquil,Municipal Museum,3.5 km
47,Guayaquil,Botanical Garden,10 km
47,Guayaquil,TrainDurán,5 km
47,Guayaquil,TrainEstación de Ferrocarriles Durán,5 km
47,Guayaquil,José Joaquín de Olmedo International Airport,1.7 km
48,Guayaquil,Parque Los Ceibos,950 m
48,Guayaquil,Parque Mapasingue Oeste,1.1 km
48,Guayaquil,Parque Infantil Girasoles,1.1 km
48,Guayaquil,Zona de descanso de Los Girasoles,1.1 km
48,Guayaquil,Jardín FCV,2.1 km
48,Guayaquil,Canchas Indor Tecnología,2.2 km
48,Guayaquil,Bosque Protector,2.5 km
48,Guayaquil,Parque de la Iglesia,2.8 km
48,Guayaquil,Parque de la Cdla. Quisquis,2.8 km
48,Guayaquil,Jardin de la Iglesia,2.9 km
48,Guayaquil,RestaurantChina Gourmet,300 m
48,Guayaquil,RestaurantIl Buco,400 m
48,Guayaquil,RestaurantPizza Hut,450 m
48,Guayaquil,Municipal Museum,8 km
48,Guayaquil,Nahin Isaias Museum,8 km
48,Guayaquil,Seafront,8 km
48,Guayaquil,Malecon 2000,8 km
48,Guayaquil,Santa Ana Hill Lighthouse,8 km
48,Guayaquil,Santa Ana Hill,8 km
48,Guayaquil,Botanical Garden,11 km
48,Guayaquil,TrainDurán,11 km
48,Guayaquil,TrainEstación de Ferrocarriles Durán,11 km
48,Guayaquil,José Joaquín de Olmedo International Airport,7 km
49,Guayaquil,Santa Ana Hill,50 m
49,Guayaquil,Plaza Colón,150 m
49,Guayaquil,Plaza de la Concepcion,150 m
49,Guayaquil,Cornelio Vernaza,200 m
49,Guayaquil,Santo Domingo,250 m
49,Guayaquil,Santa Ana Hill Lighthouse,250 m
49,Guayaquil,Santa Ana Park,350 m
49,Guayaquil,Jacinto Moran de Buitron,400 m
